membership:pair_set_id	pair_id
TSCA1213_TP	JNT56-Tumor-SM-D182Z_NA_TP
TSCA1213_TP	JNT57-Tumor-SM-D1831_NA_TP
TSCA1213_TP	JNT58-Tumor-SM-D1832_NA_TP
TSCA1213_TP	JNT59-Tumor-SM-D1833_NA_TP
TSCA1213_TP	JNT60-Tumor-SM-D1834_NA_TP
TSCA1213_TP	JNT61-Tumor-SM-D1835_NA_TP
TSCA1213_TP	JNT62-Tumor-SM-D1836_NA_TP
TSCA1213_TP	JNT63-Tumor-SM-D1837_NA_TP
TSCA1213_TP	JNT64-Tumor-SM-D1838_NA_TP
TSCA1213_TP	JNT65-Tumor-SM-D1839_NA_TP
TSCA1213_TP	JNT66-Tumor-SM-D183A_NA_TP
TSCA1213_TP	JNT67-Tumor-SM-D183B_NA_TP
TSCA1213_TP	JNT68-Tumor-SM-D183C_NA_TP
TSCA1213_TP	JNT69-Tumor-SM-D183D_NA_TP
TSCA1213_TP	JNT70-Tumor-SM-D183E_NA_TP
TSCA1213_TP	JNT71-Tumor-SM-D183F_NA_TP
TSCA1213_TP	JNT72-Tumor-SM-D183G_NA_TP
TSCA1213_TP	JNT73-Tumor-SM-D183H_NA_TP
TSCA1213_TP	JNT74-Tumor-SM-D183I_NA_TP
TSCA1213_TP	JNT75-Tumor-SM-D183J_NA_TP
TSCA1213_TP	JNT76-Tumor-SM-D183K_NA_TP
TSCA1213_TP	JNT77-Tumor-SM-D183L_NA_TP
TSCA1213_TP	JNT78-Tumor-SM-D183M_NA_TP
TSCA1213_TP	JNT79-Tumor-SM-D183N_NA_TP
TSCA1213_TP	JNT80-Tumor-SM-D183O_NA_TP
TSCA1213_TP	JNT81-Tumor-SM-D183P_NA_TP
TSCA1213_TP	JNT82-Tumor-SM-D183Q_NA_TP
TSCA1213_TP	JNT83-Tumor-SM-D183R_NA_TP
TSCA1213_TP	JNT84-Tumor-SM-D183S_NA_TP
TSCA1213_TP	JNT85-Tumor-SM-D183T_NA_TP
TSCA1213_TP	JNT86-Tumor-SM-D183U_NA_TP
TSCA1213_TP	JNT87-Tumor-SM-D183V_NA_TP
TSCA1213_TP	JNT88-Tumor-SM-D183W_NA_TP
TSCA1213_TP	JNT89-Tumor-SM-D183X_NA_TP
TSCA1213_TP	JNT90-Tumor-SM-D183Y_NA_TP
TSCA1213_TP	JNT91-Tumor-SM-D183Z_NA_TP
TSCA1213_TP	JNT92-Tumor-SM-D1841_NA_TP
TSCA1213_TP	JNT93-Tumor-SM-D1842_NA_TP
TSCA1213_TP	JNT94-Tumor-SM-D1843_NA_TP
TSCA1213_TP	JNT95-Tumor-SM-D1844_NA_TP
TSCA1213_TP	JNT96-Tumor-SM-D1845_NA_TP
TSCA1213_TP	JNT97-Tumor-SM-D1846_NA_TP
TSCA1213_TP	JNT98-Tumor-SM-D1847_NA_TP
TSCA1213_TP	JNT99-Tumor-SM-D1848_NA_TP
TSCA1213_TP	MB1-Tumor-SM-D4L33_NA_TP
TSCA1213_TP	OACM51-Tumor-SM-D4L3P_NA_TP
TSCA1213_TP	OCIC5x-Tumor-SM-D4L2S_NA_TP
TSCA1213_TP	OCIP8p-Tumor-SM-D4L4C_NA_TP
TSCA1213_TP	OV17R-Tumor-SM-D4L24_NA_TP
TSCA1213_TP	PACADD165-Tumor-SM-D4L2R_NA_TP
TSCA1213_TP	PACADD183-Tumor-SM-D4L2F_NA_TP
TSCA1213_TP	PEDS071-Tumor-SM-D4L2A_NA_TP
TSCA1213_TP	PEDS153-Tumor-SM-D4L39_NA_TP
TSCA1213_TP	PEDS153-Tumor-SM-D4L3G_NA_TP
TSCA1213_TP	PEDS163-Tumor-SM-D4L3U_NA_TP
TSCA1213_TP	PEDS163-Tumor-SM-D4L36_NA_TP
TSCA1213_TP	PEDS165-Tumor-SM-D4L2U_NA_TP
TSCA1213_TP	PEDS165-Tumor-SM-D4L29_NA_TP
TSCA1213_TP	PEDS165-Tumor-SM-D4L1U_NA_TP
TSCA1213_TP	PEDS165-Tumor-SM-D4L43_NA_TP
TSCA1213_TP	PEDS166-Tumor-SM-D4L2O_NA_TP
TSCA1213_TP	PEDS167-Tumor-SM-D4L31_PEDS167-Normal-SM-D4L3M_TP
TSCA1213_TP	PEDS168-Tumor-SM-D4L2K_NA_TP
TSCA1213_TP	PEDS174-Tumor-SM-D4L3K_NA_TP
TSCA1213_TP	PEDS174-Tumor-SM-D4L3N_NA_TP
TSCA1213_TP	PEDS176-Tumor-SM-D4L2T_PEDS176-Normal-SM-D4L2I_TP
TSCA1213_TP	PEDS185-Tumor-SM-D4L2N_PEDS185-Normal-SM-D4L2Y_TP
TSCA1213_TP	PEDS186-Tumor-SM-D4L4A_NA_TP
TSCA1213_TP	PEDS187-Tumor-SM-D4L22_NA_TP
TSCA1213_TP	PM748-Tumor-SM-D4L3S_NA_TP
TSCA1213_TP	SW13-Tumor-SM-CNN4R_NA_TP
TSCA1213_TP	SW756-Tumor-SM-D4L23_NA_TP
TSCA1213_TP	SW954-Tumor-SM-D4L3F_NA_TP
TSCA1213_TP	UMUC9-Tumor-SM-CNN38_NA_TP
TSCA14_TP	AB035-Tumor-SM-DB3R5_NA_TP
TSCA14_TP	AB055-Tumor-SM-DB2IN_NA_TP
TSCA14_TP	AB056-Tumor-SM-DB2JY_AB056-Normal-SM-DB2JM_TP
TSCA14_TP	AB057-Tumor-SM-DB3R2_NA_TP
TSCA14_TP	BT1009-Tumor-SM-DB2HZ_NA_TP
TSCA14_TP	BT1010-Tumor-SM-DB2K1_NA_TP
TSCA14_TP	BT1011-Tumor-SM-DB2HX_NA_TP
TSCA14_TP	BT1012-Tumor-SM-DB2IA_NA_TP
TSCA14_TP	BT1015-Tumor-SM-DB2IM_NA_TP
TSCA14_TP	BT1016-Tumor-SM-DB2IY_NA_TP
TSCA14_TP	BT1018-Tumor-SM-DB2IX_NA_TP
TSCA14_TP	BT1019-Tumor-SM-DB2JB_NA_TP
TSCA14_TP	BT1022-Tumor-SM-DB2JE_NA_TP
TSCA14_TP	BT1023-Tumor-SM-DB2J2_NA_TP
TSCA14_TP	BT924-Tumor-SM-DB2JA_NA_TP
TSCA14_TP	BT924-Tumor-SM-DB2ID_NA_TP
TSCA14_TP	BT953-Tumor-SM-DB2K2_NA_TP
TSCA14_TP	BT961-Tumor-SM-DB2I9_NA_TP
TSCA14_TP	BT987-Tumor-SM-DB2IL_NA_TP
TSCA14_TP	CO001-Tumor-SM-DB2JH_CO001-Tumor-SM-D4L3V_TP
TSCA14_TP	CO002-Tumor-SM-DB2KH_CO002-Tumor-SM-D4L47_TP
TSCA14_TP	CO003-Tumor-SM-DB2J5_CO003-Tumor-SM-D4L1Y_TP
TSCA14_TP	CO005-Tumor-SM-DB2IS_CO005-Tumor-SM-D4L2P_TP
TSCA14_TP	CO007-Tumor-SM-DB2IG_CO007-Tumor-SM-D4L49_TP
TSCA14_TP	CO008-Tumor-SM-DB2I4_CO008-Tumor-SM-DB3R8_TP
TSCA14_TP	CO008-Tumor-SM-DB3R8_NA_TP
TSCA14_TP	CY011-Tumor-SM-DB2IB_NA_TP
TSCA14_TP	DW019-Tumor-SM-DB2KG_NA_TP
TSCA14_TP	DW020-Tumor-SM-DB2IK_NA_TP
TSCA14_TP	DW036-Tumor-SM-DB2K4_NA_TP
TSCA14_TP	DW038-Tumor-SM-DB2I3_NA_TP
TSCA14_TP	EH017-Tumor-SM-DB2JO_NA_TP
TSCA14_TP	EH018-Tumor-SM-DB3R1_NA_TP
TSCA14_TP	EH019-Tumor-SM-DB3RA_EH019-Normal-SM-DB2J3_TP
TSCA14_TP	EH020-Tumor-SM-DB3R4_EH020-Normal-SM-DB2IQ_TP
TSCA14_TP	HG001-Tumor-SM-DB2I2_HG001-Tumor-SM-DHZ5L_TP
TSCA14_TP	HG002-Tumor-SM-DB2IP_HG002-Tumor-SM-DHZ4W_TP
TSCA14_TP	HG002-Tumor-SM-DB2JZ_HG002-Tumor-SM-DHZ4W_TP
TSCA14_TP	JL56-Tumor-SM-DB2HT_NA_TP
TSCA14_TP	JL57-Tumor-SM-DB2K7_NA_TP
TSCA14_TP	JL58-Tumor-SM-DB2J7_JL58-Normal-SM-D4L4B_TP
TSCA14_TP	JL58-Tumor-SM-DB2K8_JL58-Tumor-SM-D4L32_TP
TSCA14_TP	JL60-Tumor-SM-DB2JU_NA_TP
TSCA14_TP	JL61-Tumor-SM-DB2IT_JL61-Normal-SM-DB2JI_TP
TSCA14_TP	LAN6-Tumor-SM-DB2K5_NA_TP
TSCA14_TP	NCIH2135H2135-Tumor-SM-DB2JG_NA_TP
TSCA14_TP	NCIH847H847-Tumor-SM-DB2J4_NA_TP
TSCA14_TP	OCIP5x-Tumor-SM-DB2JS_NA_TP
TSCA14_TP	PEDS145-Tumor-SM-DB2JV_NA_TP
TSCA14_TP	PEDS154-Tumor-SM-DB2KC_NA_TP
TSCA14_TP	PEDS157-Tumor-SM-DB2II_NA_TP
TSCA14_TP	PEDS157-Tumor-SM-DB2HV_NA_TP
TSCA14_TP	PEDS161-Tumor-SM-DB2KA_NA_TP
TSCA14_TP	PEDS163-Tumor-SM-DB2JC_NA_TP
TSCA14_TP	PEDS167-Tumor-SM-DB2IE_PEDS167-Tumor-SM-D4L31_TP
TSCA14_TP	PEDS167-Tumor-SM-DB2KF_PEDS167-Tumor-SM-D4L31_TP
TSCA14_TP	PEDS172-Tumor-SM-DB2K3_NA_TP
TSCA14_TP	PEDS172-Tumor-SM-DB3R7_NA_TP
TSCA14_TP	PEDS172-Tumor-SM-DB2I8_NA_TP
TSCA14_TP	PEDS174-Tumor-SM-DB2JD_NA_TP
TSCA14_TP	PEDS175-Tumor-SM-DB2JN_NA_TP
TSCA14_TP	PEDS176-Tumor-SM-DB3R9_PEDS176-Tumor-SM-D4L2T_TP
TSCA14_TP	PEDS176-Tumor-SM-DB2JX_PEDS176-Tumor-SM-D4L2T_TP
TSCA14_TP	PEDS176-Tumor-SM-DB2I7_PEDS176-Tumor-SM-D4L2T_TP
TSCA14_TP	PEDS186-Tumor-SM-DB2JK_PEDS186-Tumor-SM-D4L4A_TP
TSCA14_TP	PEDS191-Tumor-SM-DB2KD_NA_TP
TSCA14_TP	PEDS192-Tumor-SM-DB2J1_NA_TP
TSCA14_TP	PEDS193-Tumor-SM-DB2HY_NA_TP
TSCA14_TP	PEDS194-Tumor-SM-DB2HW_PEDS194-Normal-SM-DB2IW_TP
TSCA14_TP	PEDS195-Tumor-SM-DB3R6_PEDS195-Tumor-SM-DB3R3_TP
TSCA14_TP	PEDS195-Tumor-SM-DB3R3_PEDS195-Tumor-SM-DB3R6_TP
TSCA14_TP	PEDS199-Tumor-SM-DB2JW_PEDS199-Normal-SM-DB2K9_TP
TSCA14_TP	PM860-Tumor-SM-DB2JT_NA_TP
TSCA14_TP	PM860-Tumor-SM-DB2K6_NA_TP
TSCA14_TP	RCRF002-Tumor-SM-DB2IH_NA_TP
TSCA14_TP	RCRF003-Tumor-SM-DB2KI_NA_TP
TSCA14_TP	TC002-Tumor-SM-DB2IR_NA_TP
TSCA14_TP	TC005-Tumor-SM-DB2IO_NA_TP
TSCA15_TP	AA24-Tumor-SM-DHZ8W_NA_TP
TSCA15_TP	AA25-Tumor-SM-DHZ99_NA_TP
TSCA15_TP	AA33-Tumor-SM-DHZ9X_NA_TP
TSCA15_TP	AA38-Tumor-SM-DHZ98_NA_TP
TSCA15_TP	AA39-Tumor-SM-DHZAA_NA_TP
TSCA15_TP	AA40-Tumor-SM-DHZ7W_NA_TP
TSCA15_TP	AA42-Tumor-SM-DHZ9W_NA_TP
TSCA15_TP	AA43-Tumor-SM-DHZ8K_NA_TP
TSCA15_TP	AA45-Tumor-SM-DHZ9K_NA_TP
TSCA15_TP	AA46-Tumor-SM-DHZA9_NA_TP
TSCA15_TP	AA47-Tumor-SM-DHZ7V_NA_TP
TSCA15_TP	AB058-Tumor-SM-DHZ6B_NA_TP
TSCA15_TP	BICR78-Tumor-SM-DHZ79_NA_TP
TSCA15_TP	BT1008-Tumor-SM-DHZ75_BT1008-Tumor-SM-D4L45_TP
TSCA15_TP	BT1008-Tumor-SM-DHZ5R_BT1008-Tumor-SM-D4L45_TP
TSCA15_TP	BT1009-Tumor-SM-DHZ7D_BT1009-Tumor-SM-DB2HZ_TP
TSCA15_TP	BT1009-Tumor-SM-DHZ71_BT1009-Tumor-SM-DB2HZ_TP
TSCA15_TP	BT1011-Tumor-SM-DHZ5F_BT1011-Tumor-SM-DB2HX_TP
TSCA15_TP	BT1012-Tumor-SM-DHZ95_BT1012-Tumor-SM-DB2IA_TP
TSCA15_TP	BT1019-Tumor-SM-DHZ6G_BT1019-Tumor-SM-DB2JB_TP
TSCA15_TP	BT1019-Tumor-SM-DHZ5S_BT1019-Tumor-SM-DB2JB_TP
TSCA15_TP	BT1033-Tumor-SM-DHZ7C_NA_TP
TSCA15_TP	BT1035-Tumor-SM-DHZ4Y_NA_TP
TSCA15_TP	BT1037-Tumor-SM-DHZ5B_NA_TP
TSCA15_TP	BT1038-Tumor-SM-DHZ5N_NA_TP
TSCA15_TP	BT1042-Tumor-SM-DHZ64_NA_TP
TSCA15_TP	BT1044-Tumor-SM-DHZ52_NA_TP
TSCA15_TP	BT952-Tumor-SM-DHZ5A_NA_TP
TSCA15_TP	BT987-Tumor-SM-DHZ7B_NA_TP
TSCA15_TP	BT987-Tumor-SM-DHZ5G_NA_TP
TSCA15_TP	BT990-Tumor-SM-DHZ6Z_NA_TP
TSCA15_TP	BT992-Tumor-SM-DHZ7H_NA_TP
TSCA15_TP	CY002-Tumor-SM-DHZ5D_NA_TP
TSCA15_TP	CY004-Tumor-SM-DHZ73_NA_TP
TSCA15_TP	CY006-Tumor-SM-DHZ62_NA_TP
TSCA15_TP	DW020-Tumor-SM-DHZ7A_NA_TP
TSCA15_TP	DW020-Tumor-SM-DHZ5W_NA_TP
TSCA15_TP	DW041-Tumor-SM-DHZ66_NA_TP
TSCA15_TP	DW041-Tumor-SM-DHZ5C_NA_TP
TSCA15_TP	EH014-Tumor-SM-DHZ54_NA_TP
TSCA15_TP	EH017-Tumor-SM-DHZ63_EH017-Tumor-SM-DB2JO_TP
TSCA15_TP	EH018-Tumor-SM-DHZ9H_EH018-Tumor-SM-DB3R1_TP
TSCA15_TP	EH019-Tumor-SM-DHZ9T_EH019-Normal-SM-DB2J3_TP
TSCA15_TP	EH019-Tumor-SM-DHZ7S_EH019-Tumor-SM-DB3RA_TP
TSCA15_TP	EH019-Tumor-SM-DHZA6_EH019-Normal-SM-DB2J3_TP
TSCA15_TP	EH020-Tumor-SM-DHZ85_EH020-Tumor-SM-DB3R4_TP
TSCA15_TP	EH020-Tumor-SM-DHZ8H_EH020-Tumor-SM-DB3R4_TP
TSCA15_TP	EH020-Tumor-SM-DHZ8T_EH020-Tumor-SM-DB3R4_TP
TSCA15_TP	EH021-Tumor-SM-DHZ9I_EH021-Tumor-SM-DHZ6Y_TP
TSCA15_TP	EH021-Tumor-SM-DHZ9U_EH021-Tumor-SM-DHZ6Y_TP
TSCA15_TP	EH021-Tumor-SM-DHZ96_EH021-Normal-SM-DHZ4X_TP
TSCA15_TP	EH021-Tumor-SM-DHZ6Y_EH021-Normal-SM-DHZ4X_TP
TSCA15_TP	EH022-Tumor-SM-DHZA7_EH022-Tumor-SM-DHZ5O_TP
TSCA15_TP	EH022-Tumor-SM-DHZ5O_EH022-Normal-SM-DHZ6N_TP
TSCA15_TP	EH023-Tumor-SM-DHZ7T_EH023-Tumor-SM-DHZ86_TP
TSCA15_TP	EH023-Tumor-SM-DHZ86_EH023-Tumor-SM-DHZ7T_TP
TSCA15_TP	GG001-Tumor-SM-DHZ89_NA_TP
TSCA15_TP	GG003-Tumor-SM-DHZ9A_NA_TP
TSCA15_TP	GG004-Tumor-SM-DHZ9M_NA_TP
TSCA15_TP	HG001-Tumor-SM-DHZ5L_NA_TP
TSCA15_TP	HG002-Tumor-SM-DHZ4W_NA_TP
TSCA15_TP	HG003-Tumor-SM-DHZ59_NA_TP
TSCA15_TP	HG005-Tumor-SM-DHZ5Z_HG005-Tumor-SM-DHZ5X_TP
TSCA15_TP	HG005-Tumor-SM-DHZ5X_NA_TP
TSCA15_TP	HG006-Tumor-SM-DHZ6M_NA_TP
TSCA15_TP	HG011-Tumor-SM-DHZ4Z_NA_TP
TSCA15_TP	JL56-Tumor-SM-DHZ6A_NA_TP
TSCA15_TP	JL62-Tumor-SM-DHZ6X_JL62-Normal-SM-DHZ6L_TP
TSCA15_TP	JOPACA1-Tumor-SM-DHZ5I_NA_TP
TSCA15_TP	CCLF_KL1001-Tumor-SM-DHZ7G_NA_TP
TSCA15_TP	CCLF_KL1002-Tumor-SM-DHZ5E_NA_TP
TSCA15_TP	LAN2-Tumor-SM-DHZ6W_NA_TP
TSCA15_TP	MDAMB330-Tumor-SM-DHZ78_NA_TP
TSCA15_TP	PACADD119-Tumor-SM-DHZ6U_NA_TP
TSCA15_TP	PACADD135-Tumor-SM-DHZ77_NA_TP
TSCA15_TP	PACADD137-Tumor-SM-DHZ7K_NA_TP
TSCA15_TP	PACADD159-Tumor-SM-DHZ67_NA_TP
TSCA15_TP	PACADD161-Tumor-SM-DHZ6V_NA_TP
TSCA15_TP	PACADD188-Tumor-SM-DHZ5V_NA_TP
TSCA15_TP	CCLF_PEDS1002-Tumor-SM-DHZ5P_CCLF_PEDS1002-Normal-SM-DHZ7F_TP
TSCA15_TP	CCLF_PEDS1003-Tumor-SM-DHZ6Q_CCLF_PEDS1003-Tumor-SM-DHZ6E_TP
TSCA15_TP	CCLF_PEDS1003-Tumor-SM-DHZ6H_CCLF_PEDS1003-Tumor-SM-DHZ74_TP
TSCA15_TP	CCLF_PEDS1003-Tumor-SM-DHZ6E_CCLF_PEDS1003-Tumor-SM-DHZ6H_TP
TSCA15_TP	CCLF_PEDS1003-Tumor-SM-DHZ74_CCLF_PEDS1003-Tumor-SM-DHZ6E_TP
TSCA15_TP	CCLF_PEDS1004-Tumor-SM-DHZ76_NA_TP
TSCA15_TP	CCLF_PEDS1005-Tumor-SM-DHZ6I_NA_TP
TSCA15_TP	PEDS167-Tumor-SM-DHZA3_PEDS167-Tumor-SM-D4L31_TP
TSCA15_TP	PEDS178-Tumor-SM-DHZ8G_NA_TP
TSCA15_TP	PEDS178-Tumor-SM-DHZ8S_NA_TP
TSCA15_TP	PEDS178-Tumor-SM-DHZ9S_NA_TP
TSCA15_TP	PEDS179-Tumor-SM-DHZ91_NA_TP
TSCA15_TP	PEDS179-Tumor-SM-DHZA8_NA_TP
TSCA15_TP	PEDS182-Tumor-SM-DHZ9C_NA_TP
TSCA15_TP	PEDS182-Tumor-SM-DHZ8C_NA_TP
TSCA15_TP	PEDS182-Tumor-SM-DHZ9D_NA_TP
TSCA15_TP	PEDS182-Tumor-SM-DHZ8V_NA_TP
TSCA15_TP	PEDS182-Tumor-SM-DHZA5_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ82_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ9R_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ7Q_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ9F_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ7P_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ7R_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ93_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ83_NA_TP
TSCA15_TP	PEDS184-Tumor-SM-DHZ84_NA_TP
TSCA15_TP	PEDS186-Tumor-SM-DHZ9Q_PEDS186-Tumor-SM-D4L4A_TP
TSCA15_TP	PEDS187-Tumor-SM-DHZ87_PEDS187-Tumor-SM-D4L22_TP
TSCA15_TP	PEDS192-Tumor-SM-DHZ9E_PEDS192-Tumor-SM-DB2J1_TP
TSCA15_TP	PEDS192-Tumor-SM-DHZ9P_PEDS192-Tumor-SM-DB2J1_TP
TSCA15_TP	PEDS192-Tumor-SM-DHZ81_PEDS192-Tumor-SM-DB2J1_TP
TSCA15_TP	PEDS192-Tumor-SM-DHZA2_PEDS192-Tumor-SM-DB2J1_TP
TSCA15_TP	PEDS192-Tumor-SM-DHZ9G_PEDS192-Tumor-SM-DB2J1_TP
TSCA15_TP	PEDS194-Tumor-SM-DHZA4_PEDS194-Tumor-SM-DB2HW_TP
TSCA15_TP	PEDS194-Tumor-SM-DHZ8Q_PEDS194-Tumor-SM-DB2HW_TP
TSCA15_TP	PEDS194-Tumor-SM-DHZ8F_PEDS194-Tumor-SM-DB2HW_TP
TSCA15_TP	PEDS195-Tumor-SM-DHZ9B_PEDS195-Tumor-SM-DHZ7Z_TP
TSCA15_TP	PEDS195-Tumor-SM-DHZ8M_PEDS195-Tumor-SM-DHZ9O_TP
TSCA15_TP	PEDS195-Tumor-SM-DHZ8Y_PEDS195-Tumor-SM-DHZ7Z_TP
TSCA15_TP	PEDS195-Tumor-SM-DHZ8A_PEDS195-Tumor-SM-DB3R6_TP
TSCA15_TP	PEDS195-Tumor-SM-DHZ7L_PEDS195-Tumor-SM-DB3R6_TP
TSCA15_TP	PEDS195-Tumor-SM-DHZ7X_PEDS195-Tumor-SM-DHZ7Z_TP
TSCA15_TP	PEDS195-Tumor-SM-DHZ9O_PEDS195-Tumor-SM-DB3R3_TP
